X,Y,Z,Prefab,Projector,Filler
-0.48849,0,1.3411,tar,P3,NaN
-0.43119,0,1.654,tar,P3,NaN
-0.088306,0,1.4075,tar,P3,NaN
-0.83013,0,1.6721,tar,P3,NaN
-0.81123,0,0.65264,tar,P3,NaN
-0.42541,0,1.0925,tar,P3,NaN
-0.087144,0,0.65809,tar,P3,NaN
-0.50066,0,0.76193,tar,P3,NaN
-1.0085,0,1.4962,tar,P3,NaN
-0.77959,0,-0.65603,tar,P3,NaN
-0.45852,0,-0.64568,tar,P3,NaN
-0.19998,0,-0.43036,tar,P3,NaN
-0.28798,0,0.44651,tar,P3,NaN
-0.98996,0,0.29845,tar,P3,NaN
-0.39634,0,0.19047,tar,P3,NaN
-0.11596,0,-0.059245,tar,P3,NaN
-0.88373,0,-0.11423,tar,P3,NaN
-0.4316,0,-0.32818,tar,P3,NaN
-0.72853,0,0.36008,tar,P3,NaN
-0.14585,0,0.20988,tar,P3,NaN
-0.846,0,-0.40653,tar,P3,NaN
-0.97483,0,-0.80793,tar,P3,NaN
-0.58447,0,-0.91657,tar,P3,NaN
-0.20923,0,-1.0447,tar,P3,NaN
-0.23708,0,-1.7084,tar,P3,NaN
-0.66041,0,-1.8866,tar,P3,NaN
-0.76908,0,-1.6305,tar,P3,NaN
-0.91428,0,-1.2592,tar,P3,NaN
-0.62389,0,-1.3124,tar,P3,NaN
-1.0125,0,-1.7319,tar,P3,NaN
-0.25372,0,-1.3489,tar,P3,NaN
-0.071431,0,-1.9038,tar,P3,NaN
-0.43429,0,-1.5449,tar,P3,NaN
