X,Y,Z,Prefab,Projector,Filler
-0.088075,0,-0.020707,tar,P1,NaN
-0.38656,0,0.18236,tar,P1,NaN
-1.0224,0,0.0971980000000003,tar,P1,NaN
-0.94823,0,0.56316,tar,P1,NaN
-0.78531,0,-0.14002,tar,P1,NaN
-0.82878,0,-1.0118,tar,P1,NaN
-0.52224,0,-0.81652,tar,P1,NaN
-0.75052,0,-1.6687,tar,P1,NaN
-0.42983,0,-1.4193,tar,P1,NaN
-0.21501,0,-1.0673,tar,P1,NaN
-0.0902620000000001,0,-1.5093,tar,P1,NaN
-0.0841789999999998,0,-0.72412,tar,P1,NaN
-0.97008,0,-0.65779,tar,P1,NaN
-0.75275,0,-1.3459,tar,P1,NaN
0.31287,0,-1.6271,tar,P1,NaN
0.50706,0,-1.2623,tar,P1,NaN
0.3908,0,-0.93056,tar,P1,NaN
0.85362,0,-1.0008,tar,P1,NaN
0.73246,0,-0.71023,tar,P1,NaN
0.9871,0,-1.3895,tar,P1,NaN
0.11831,0,-1.2449,tar,P1,NaN
0.73064,0,-1.6128,tar,P1,NaN
0.33814,0,-0.63441,tar,P1,NaN
0.15907,0,0.12924,tar,P1,NaN
0.2483,0,0.48416,tar,P1,NaN
0.56365,0,-0.20646,tar,P1,NaN
0.54168,0,0.2734,tar,P1,NaN
0.88577,0,-0.46107,tar,P1,NaN
0.097998,0,-0.43168,tar,P1,NaN
0.87958,0,-0.0540219999999999,tar,P1,NaN
0.97964,0,0.55609,tar,P1,NaN
0.63041,0,0.62937,tar,P1,NaN
0.26716,0,1.3186,tar,P1,NaN
0.90855,0,1.2899,tar,P1,NaN
0.60334,0,1.7325,tar,P1,NaN
0.20945,0,1.6248,tar,P1,NaN
0.66431,0,0.9562,tar,P1,NaN
0.32029,0,0.92902,tar,P1,NaN
0.94277,0,0.82858,tar,P1,NaN
0.90844,0,1.8487,tar,P1,NaN
0.29676,0,1.9183,tar,P1,NaN
