X,Y,Z,Prefab,Rotation,Projector,ID,Filler
0.1068,0,-1.821,C10,177,P3,1031,NaN
0.48964,0,-1.4395,C10,284,P3,1032,NaN
0.53687,0,-0.99592,C10,75,P3,1033,NaN
0.87133,0,-1.4146,C10,13,P3,1034,NaN
0.72396,0,-0.82663,C10,250,P3,1035,NaN
0.7163,0,-1.3972,C10,69,P3,1036,NaN
0.31522,0,-1.5574,O,199,P3,3010,NaN
0.53401,0,-1.7453,O,247,P3,3011,NaN
0.10219,0,-1.1686,O,197,P3,3012,NaN
0.8167,0,-0.44489,C10,139,P3,1037,NaN
0.96881,0,-0.66274,C10,123,P3,1038,NaN
0.64184,0,-0.0160939999999999,C10,223,P3,1039,NaN
0.92255,0,0.0122700000000002,C10,328,P3,1040,NaN
0.441,0,-0.0147739999999999,C10,224,P3,1041,NaN
0.8189,0,-0.64956,C10,26,P3,1042,NaN
0.77441,0,0.0643050000000002,C10,162,P3,1043,NaN
0.59857,0,0.43726,C10,273,P3,1044,NaN
0.19602,0,0.18866,C10,177,P3,1045,NaN
0.15243,0,-0.13222,O,306,P3,3013,NaN
0.46799,0,-0.63365,O,256,P3,3014,NaN
0.14053,0,0.32903,O,60,P3,3015,NaN
0.18173,0,1.0547,C10,171,P3,1046,NaN
0.44703,0,1.245,C10,45,P3,1047,NaN
0.14222,0,1.6433,C10,203,P3,1048,NaN
0.92968,0,1,C10,315,P3,1049,NaN
0.65003,0,0.93455,C10,240,P3,1050,NaN
0.8241,0,1.6274,C10,264,P3,1051,NaN
0.81241,0,1.4429,C10,199,P3,1052,NaN
0.30601,0,0.93142,C10,145,P3,1053,NaN
0.45356,0,1.0088,C10,106,P3,1054,NaN
0.482,0,0.69926,O,315,P3,3016,NaN
0.11115,0,1.3453,O,120,P3,3017,NaN
0.58396,0,1.0932,O,92,P3,3018,NaN
-0.843600000000001,0,1.0938,C10,44,P2,1055,NaN
-0.987660000000001,0,1.2638,C10,322,P2,1056,NaN
-0.58986,0,1.8027,C10,310,P2,1057,NaN
-0.53166,0,1.5533,C10,212,P2,1058,NaN
-0.26993,0,1.0856,C10,304,P2,1059,NaN
-0.19806,0,0.85822,C10,18,P2,1060,NaN
-0.990750000000001,0,1.7612,C10,346,P2,1061,NaN
-0.21644,0,1.7026,C10,53,P2,1062,NaN
-0.712139999999999,0,1.3529,C10,5,P2,1063,NaN
-0.82863,0,0.91569,O,114,P2,3019,NaN
-0.52369,0,1.0533,O,215,P2,3020,NaN
-0.98974,0,1.058,O,347,P2,3021,NaN
-0.36285,0,-0.00669970000000009,C10,33,P2,1064,NaN
-0.29693,0,-0.33618,C10,248,P2,1065,NaN
-0.51611,0,0.30821,C10,41,P2,1066,NaN
-0.66072,0,-0.13849,C10,199,P2,1067,NaN
-0.18884,0,0.43776,C10,28,P2,1068,NaN
-0.7763,0,0.25003,C10,124,P2,1069,NaN
-0.86582,0,0.10288,C10,0,P2,1070,NaN
-0.4531,0,-0.50473,C10,339,P2,1071,NaN
-0.61834,0,0.51943,C10,234,P2,1072,NaN
-0.81062,0,-0.37063,O,191,P2,3022,NaN
-0.92931,0,0.35299,O,93,P2,3023,NaN
-0.10234,0,-0.56884,O,107,P2,3024,NaN
-0.54038,0,-1.2121,C10,286,P2,1073,NaN
-0.14994,0,-1.3969,C10,222,P2,1074,NaN
-0.75354,0,-1.3659,C10,316,P2,1075,NaN
-0.68983,0,-0.96798,C10,119,P2,1076,NaN
-0.16956,0,-1.1615,C10,124,P2,1077,NaN
-0.32235,0,-1.1579,C10,60,P2,1078,NaN
-0.89421,0,-0.97264,C10,166,P2,1079,NaN
-0.342579999999999,0,-1.7188,C10,160,P2,1080,NaN
-0.952819999999999,0,-1.8276,C10,221,P2,1081,NaN
-0.17926,0,-1.6442,O,54,P2,3025,NaN
-0.41159,0,-0.90424,O,354,P2,3026,NaN
-0.62947,0,-1.7034,O,204,P2,3027,NaN
0.1412,0,-1.4,C10,144,P2,1082,NaN
1.0204,0,-1.3871,C10,0,P2,1083,NaN
0.44554,0,-1.6589,C10,98,P2,1084,NaN
0.7723,0,-1.2767,C10,202,P2,1085,NaN
0.56823,0,-1.0194,C10,275,P2,1086,NaN
0.98334,0,-0.98372,C10,55,P2,1087,NaN
0.78189,0,-0.91632,C10,229,P2,1088,NaN
0.25181,0,-1.6755,C10,50,P2,1089,NaN
0.0763900000000001,0,-0.9564,C10,319,P2,1090,NaN
0.40541,0,-0.8286,O,96,P2,3028,NaN
0.84005,0,-1.114,O,56,P2,3029,NaN
0.46891,0,-1.1777,O,318,P2,3030,NaN
0.34394,0,-0.12358,C10,289,P2,1091,NaN
0.20566,0,0.11422,C10,303,P2,1092,NaN
0.30919,0,-0.48776,C10,151,P2,1093,NaN
0.54563,0,0.41439,C10,345,P2,1094,NaN
0.97639,0,-0.44925,C10,340,P2,1095,NaN
0.20146,0,0.41967,C10,344,P2,1096,NaN
0.63514,0,0.0907740000000001,C10,161,P2,1097,NaN
0.80582,0,-0.55796,C10,259,P2,1098,NaN
0.48255,0,-0.000316159999999947,C10,138,P2,1099,NaN
0.55686,0,-0.55289,O,188,P2,3031,NaN
0.39129,0,0.27724,O,304,P2,3032,NaN
0.18156,0,0.5783,O,96,P2,3033,NaN
0.74084,0,1.4109,C10,304,P2,1100,NaN
0.58778,0,0.77733,C10,43,P2,1101,NaN
0.94876,0,1.5463,C10,344,P2,1102,NaN
0.88305,0,1.2047,C10,184,P2,1103,NaN
0.47266,0,1.7952,C10,36,P2,1104,NaN
0.20602,0,1.0392,C10,37,P2,1105,NaN
0.10672,0,1.4764,C10,54,P2,1106,NaN
0.8322,0,0.77386,C10,304,P2,1107,NaN
0.43909,0,0.98884,C10,358,P2,1108,NaN
0.40554,0,1.5349,O,73,P2,3034,NaN
0.20334,0,0.84598,O,140,P2,3035,NaN
0.64687,0,1.6365,O,200,P2,3036,NaN
-0.81303,0,1.4385,C10,216,P1,1109,NaN
-0.70142,0,1.1867,C10,54,P1,1110,NaN
-0.48508,0,1.7417,C10,96,P1,1111,NaN
-0.430320000000001,0,1.3543,C10,176,P1,1112,NaN
-0.43859,0,1.0479,C10,226,P1,1113,NaN
-0.970060000000001,0,1.1019,C10,312,P1,1114,NaN
-0.93695,0,1.3406,C10,64,P1,1115,NaN
-0.908290000000001,0,1.6773,C10,316,P1,1116,NaN
-0.84595,0,1.8983,C10,131,P1,1117,NaN
-0.228780000000001,0,1.7212,O,286,P1,3037,NaN
-0.733780000000001,0,1.7185,O,229,P1,3038,NaN
-0.125540000000001,0,0.89894,O,63,P1,3039,NaN
-0.61936,0,0.17122,C10,253,P1,1118,NaN
-0.86086,0,0.0267339999999999,C10,133,P1,1119,NaN
-0.35811,0,0.52101,C10,91,P1,1120,NaN
-0.98306,0,0.66061,C10,331,P1,1121,NaN
-0.79125,0,-0.19985,C10,181,P1,1122,NaN
-0.54685,0,0.49259,C10,234,P1,1123,NaN
-0.24337,0,-0.0429520000000001,C10,279,P1,1124,NaN
-0.14425,0,-0.35721,C10,135,P1,1125,NaN
-0.67862,0,-0.0780390000000002,C10,37,P1,1126,NaN
-0.24494,0,0.4048,O,296,P1,3040,NaN
-0.98676,0,0.43471,O,283,P1,3041,NaN
-0.57407,0,0.32791,O,337,P1,3042,NaN
-0.930549999999999,0,-1.568,C10,146,P1,1127,NaN
-0.70429,0,-0.80983,C10,154,P1,1128,NaN
-0.24174,0,-0.71854,C10,2,P1,1129,NaN
-0.11749,0,-1.4376,C10,46,P1,1130,NaN
-0.53956,0,-0.67727,C10,79,P1,1131,NaN
-0.23208,0,-1.1702,C10,189,P1,1132,NaN
-0.91839,0,-0.78784,C10,27,P1,1133,NaN
-0.43727,0,-1.0337,C10,197,P1,1134,NaN
-0.49996,0,-1.4319,C10,333,P1,1135,NaN
-0.97656,0,-1.3961,O,349,P1,3043,NaN
-0.84627,0,-1.3187,O,189,P1,3044,NaN
-0.86575,0,-1.0029,O,204,P1,3045,NaN
0.2706,0,-0.83865,C10,153,P1,1136,NaN
1.0049,0,-1.3342,C10,13,P1,1137,NaN
0.14434,0,-1.4818,C10,313,P1,1138,NaN
0.22935,0,-1.1513,C10,312,P1,1139,NaN
0.2306,0,-1.6394,C10,235,P1,1140,NaN
0.8255,0,-0.88909,C10,234,P1,1141,NaN
0.64854,0,-1.1851,C10,307,P1,1142,NaN
0.0758530000000001,0,-1.1365,C10,301,P1,1143,NaN
0.3157,0,-1.467,C10,103,P1,1144,NaN
0.97912,0,-1.0957,O,356,P1,3046,NaN
0.82202,0,-0.72132,O,348,P1,3047,NaN
0.89688,0,-1.5102,O,228,P1,3048,NaN
0.14339,0,-0.33002,C10,140,P1,1145,NaN
0.66793,0,0.64864,C10,63,P1,1146,NaN
0.51139,0,0.47404,C10,121,P1,1147,NaN
0.9923,0,0.54853,C10,57,P1,1148,NaN
0.41156,0,0.2566,C10,175,P1,1149,NaN
0.8304,0,0.58649,C10,173,P1,1150,NaN
0.0783449999999998,0,0.49399,C10,271,P1,1151,NaN
0.11284,0,0.18213,C10,45,P1,1152,NaN
0.47234,0,-0.1525,C10,83,P1,1153,NaN
0.35278,0,0.0546700000000001,O,0,P1,3049,NaN
0.27878,0,0.65734,O,126,P1,3050,NaN
1.022,0,-0.38064,O,249,P1,3051,NaN
0.29336,0,0.99447,C10,225,P1,1154,NaN
0.81145,0,0.80022,C10,182,P1,1155,NaN
0.41368,0,0.8876,C10,236,P1,1156,NaN
0.77257,0,1.8044,C10,13,P1,1157,NaN
0.57903,0,1.8056,C10,4,P1,1158,NaN
0.1442,0,1.6763,C10,319,P1,1159,NaN
0.30117,0,1.711,C10,292,P1,1160,NaN
0.41335,0,1.8873,C10,182,P1,1161,NaN
0.66865,0,1.2847,C10,114,P1,1162,NaN
0.2253,0,1.3766,O,50,P1,3052,NaN
0.99689,0,1.1449,O,342,P1,3053,NaN
0.45958,0,1.204,O,268,P1,3054,NaN
