X,Y,Z,Prefab,Projector,Filler
-0.20947,0,-1.1984,tar,P2,NaN
0.77317,0,-0.81115,tar,P2,NaN
0.22249,0,-1.5445,tar,P2,NaN
0.59682,0,-1.7133,tar,P2,NaN
0.78536,0,-1.1779,tar,P2,NaN
0.26287,0,-1.8398,tar,P2,NaN
0.50753,0,-0.77349,tar,P2,NaN
0.11726,0,-1.1675,tar,P2,NaN
0.48519,0,-1.0684,tar,P2,NaN
0.48041,0,-1.326,tar,P2,NaN
0.95051,0,-1.0497,tar,P2,NaN
0.94401,0,-1.4265,tar,P2,NaN
0.80309,0,-1.5953,tar,P2,NaN
0.71875,0,-1.3716,tar,P2,NaN
0.10916,0,-0.74863,tar,P2,NaN
0.2854,0,-0.891,tar,P2,NaN
0.69458,0,0.56749,tar,P2,NaN
0.40887,0,-0.24411,tar,P2,NaN
0.95738,0,-0.0434829999999999,tar,P2,NaN
0.53679,0,0.24825,tar,P2,NaN
0.14356,0,-0.24836,tar,P2,NaN
0.76665,0,0.0893970000000001,tar,P2,NaN
0.81303,0,0.39114,tar,P2,NaN
0.0989439999999999,0,0.23473,tar,P2,NaN
0.23629,0,0.52001,tar,P2,NaN
0.91667,0,-0.41267,tar,P2,NaN
0.73335,0,-0.1207,tar,P2,NaN
0.68182,0,-0.46392,tar,P2,NaN
0.39742,0,-0.46226,tar,P2,NaN
0.50759,0,0.00700940000000016,tar,P2,NaN
0.14294,0,-0.038118,tar,P2,NaN
0.30229,0,1.2319,tar,P2,NaN
0.14632,0,1.7394,tar,P2,NaN
0.2926,0,0.91367,tar,P2,NaN
0.49726,0,1.7505,tar,P2,NaN
0.49741,0,1.1043,tar,P2,NaN
0.95906,0,1.088,tar,P2,NaN
0.95711,0,1.7602,tar,P2,NaN
0.78719,0,1.302,tar,P2,NaN
0.76704,0,1.6519,tar,P2,NaN
0.5893,0,0.75111,tar,P2,NaN
0.64998,0,0.96119,tar,P2,NaN
0.38227,0,1.4507,tar,P2,NaN
0.0715079999999998,0,1.1947,tar,P2,NaN
0.15495,0,1.4171,tar,P2,NaN
0.9195,0,0.84293,tar,P2,NaN
-0.21134,0,1.0038,tar,P1,NaN
-0.55869,0,1.5542,tar,P1,NaN
-1.0038,0,1.0106,tar,P1,NaN
-0.111610000000001,0,1.2608,tar,P1,NaN
-0.61477,0,0.94034,tar,P1,NaN
-0.75582,0,1.6397,tar,P1,NaN
-0.349470000000001,0,1.2976,tar,P1,NaN
-0.58456,0,1.2533,tar,P1,NaN
-0.53007,0,1.7521,tar,P1,NaN
-0.90397,0,1.2262,tar,P1,NaN
-0.325100000000001,0,1.9119,tar,P1,NaN
-0.770510000000001,0,1.4237,tar,P1,NaN
-0.41783,0,1.0877,tar,P1,NaN
-0.1531,0,1.6244,tar,P1,NaN
-0.12483,0,0.79943,tar,P1,NaN
-0.64715,0,-0.0032575,tar,P1,NaN
-0.80472,0,0.34137,tar,P1,NaN
-0.11587,0,0.43327,tar,P1,NaN
-0.1454,0,0.23532,tar,P1,NaN
-0.93981,0,0.54368,tar,P1,NaN
-0.76823,0,-0.1832,tar,P1,NaN
-0.2212,0,-0.28464,tar,P1,NaN
-0.75322,0,-0.41078,tar,P1,NaN
-0.98098,0,-0.2644,tar,P1,NaN
-0.2252,0,0.64845,tar,P1,NaN
-0.94523,0,0.11204,tar,P1,NaN
-0.44593,0,0.28493,tar,P1,NaN
-0.37839,0,0.0152129999999998,tar,P1,NaN
-0.42504,0,0.53594,tar,P1,NaN
-0.56543,0,-0.23101,tar,P1,NaN
-0.75554,0,-0.94184,tar,P1,NaN
-0.32967,0,-0.74198,tar,P1,NaN
-0.88879,0,-0.73796,tar,P1,NaN
-0.85039,0,-1.4257,tar,P1,NaN
-0.18773,0,-1.6061,tar,P1,NaN
-0.48292,0,-0.90926,tar,P1,NaN
-0.11874,0,-1.2106,tar,P1,NaN
-0.17886,0,-0.97322,tar,P1,NaN
-0.59219,0,-1.1867,tar,P1,NaN
-0.33896,0,-1.3164,tar,P1,NaN
-0.41009,0,-1.5564,tar,P1,NaN
-0.70238,0,-1.6588,tar,P1,NaN
-0.995359999999999,0,-1.2597,tar,P1,NaN
-0.62806,0,-1.3881,tar,P1,NaN
-0.9931,0,-1.6236,tar,P1,NaN
0.48434,0,-1.1278,tar,P1,NaN
0.5642,0,-0.78828,tar,P1,NaN
0.7668,0,-1.3239,tar,P1,NaN
0.076027,0,-1.3368,tar,P1,NaN
0.12518,0,-0.63361,tar,P1,NaN
0.17766,0,-1.0163,tar,P1,NaN
0.32243,0,-1.4739,tar,P1,NaN
0.7494,0,-1.6199,tar,P1,NaN
0.93875,0,-0.70998,tar,P1,NaN
0.95873,0,-1.5015,tar,P1,NaN
0.38303,0,-0.90729,tar,P1,NaN
0.8122,0,-1.0103,tar,P1,NaN
1.0061,0,-1.2538,tar,P1,NaN
0.5428,0,-1.4033,tar,P1,NaN
0.247810000000001,0,-1.6939,tar,P1,NaN
0.78972,0,0.24458,tar,P1,NaN
0.33132,0,-0.44467,tar,P1,NaN
0.69002,0,0.57613,tar,P1,NaN
0.75332,0,-0.27518,tar,P1,NaN
0.16643,0,-0.033854,tar,P1,NaN
0.36708,0,-0.11376,tar,P1,NaN
0.14091,0,-0.38166,tar,P1,NaN
0.97509,0,-0.22933,tar,P1,NaN
0.96603,0,0.56319,tar,P1,NaN
0.489,0,0.49684,tar,P1,NaN
0.15438,0,0.26177,tar,P1,NaN
1.0297,0,0.25417,tar,P1,NaN
0.55086,0,0.1139,tar,P1,NaN
0.54735,0,-0.29193,tar,P1,NaN
0.39682,0,0.27347,tar,P1,NaN
0.51014,0,0.86851,tar,P1,NaN
0.76547,0,1.8005,tar,P1,NaN
0.20211,0,1.6777,tar,P1,NaN
0.46345,0,1.1137,tar,P1,NaN
0.6574,0,1.2379,tar,P1,NaN
0.84574,0,1.5979,tar,P1,NaN
0.92703,0,1.2332,tar,P1,NaN
0.15337,0,1.2711,tar,P1,NaN
0.58868,0,1.5695,tar,P1,NaN
0.27811,0,1.0103,tar,P1,NaN
0.95922,0,0.99786,tar,P1,NaN
0.33674,0,1.4937,tar,P1,NaN
0.14952,0,0.82697,tar,P1,NaN
0.16361,0,1.8759,tar,P1,NaN
0.40501,0,1.7721,tar,P1,NaN
