X,Y,Z,Prefab,Projector,Filler
1.0061,0,0.61334,tar,P3,NaN
1.0136,0,1.1098,tar,P3,NaN
0.80829,0,1.7156,tar,P3,NaN
-0.45935,0,0.84629,tar,P3,NaN
-1.0067,0,1.4075,tar,P3,NaN
-0.66449,0,1.614,tar,P3,NaN
-0.37441,0,1.4432,tar,P3,NaN
-0.74034,0,1.0923,tar,P3,NaN
-0.91711,0,0.75154,tar,P3,NaN
-0.084943,0,1.2475,tar,P3,NaN
-0.15658,0,0.76981,tar,P3,NaN
-0.2261,0,1.7173,tar,P3,NaN
-0.48813,0,-0.28892,tar,P3,NaN
-0.90977,0,-0.43544,tar,P3,NaN
-0.25051,0,0.17952,tar,P3,NaN
-0.13021,0,-0.1043,tar,P3,NaN
-0.87191,0,0.38857,tar,P3,NaN
-0.17857,0,-0.63678,tar,P3,NaN
-0.98309,0,-0.018509,tar,P3,NaN
-0.53178,0,0.045983,tar,P3,NaN
-0.69596,0,-0.65865,tar,P3,NaN
-0.63523,0,-1.629,tar,P3,NaN
-0.98425,0,-1.3641,tar,P3,NaN
-0.086251,0,-1.5703,tar,P3,NaN
-0.22228,0,-1.0039,tar,P3,NaN
-0.68598,0,-0.89999,tar,P3,NaN
-0.20834,0,-1.9121,tar,P3,NaN
-0.96177,0,-1.8289,tar,P3,NaN
-1.0033,0,-1.0558,tar,P3,NaN
-0.48809,0,-1.2647,tar,P3,NaN
