X,Y,Z,Prefab,Projector,Filler
-0.99464,0,1.3846,tar,P3,NaN
-0.24889,0,1.5403,tar,P3,NaN
-0.50023,0,0.68241,tar,P3,NaN
-0.13958,0,1.1639,tar,P3,NaN
-0.75169,0,1.4526,tar,P3,NaN
-0.88864,0,0.68627,tar,P3,NaN
-0.91497,0,1.6945,tar,P3,NaN
-0.47361,0,1.301,tar,P3,NaN
-1.0112,0,0.15139,tar,P3,NaN
-0.61421,0,0.17552,tar,P3,NaN
-0.2323,0,0.029104,tar,P3,NaN
-0.21195,0,-0.40675,tar,P3,NaN
-0.42681,0,0.34305,tar,P3,NaN
-0.56438,0,-0.23754,tar,P3,NaN
-0.18009,0,-0.62085,tar,P3,NaN
-0.93866,0,-0.10888,tar,P3,NaN
-0.65847,0,-0.53332,tar,P3,NaN
-0.99824,0,-0.34575,tar,P3,NaN
-0.17595,0,0.41748,tar,P3,NaN
-0.68114,0,-0.047821,tar,P3,NaN
-0.83786,0,0.35037,tar,P3,NaN
-0.64541,0,0.45704,tar,P3,NaN
-1.0055,0,-0.62149,tar,P3,NaN
-0.9713,0,-1.0556,tar,P3,NaN
-0.50877,0,-1.4597,tar,P3,NaN
-0.74063,0,-1.7286,tar,P3,NaN
-0.1186,0,-1.8123,tar,P3,NaN
-0.68728,0,-1.3539,tar,P3,NaN
-0.7918,0,-0.9655,tar,P3,NaN
-0.44045,0,-1.0133,tar,P3,NaN
-0.36949,0,-1.916,tar,P3,NaN
-0.97526,0,-1.7638,tar,P3,NaN
-0.22822,0,-1.309,tar,P3,NaN
-0.9688,0,-1.408,tar,P3,NaN
-0.29876,0,-1.5805,tar,P3,NaN
-0.66295,0,-1.1186,tar,P3,NaN
-0.45813,0,-1.2514,tar,P3,NaN
-0.079147,0,-1.0965,tar,P3,NaN
