X,Y,Z,Prefab,Projector,Filler
-0.7589,0,-0.96034,tar,P1,NaN
-0.43588,0,-1.0678,tar,P1,NaN
0.77714,0,-1.2974,tar,P2,NaN
0.91911,0,-1.7499,tar,P2,NaN
0.075274,0,-1.2657,tar,P2,NaN
0.32183,0,-1.6911,tar,P2,NaN
0.72478,0,-1.8349,tar,P2,NaN
0.33739,0,-1.3224,tar,P2,NaN
0.075821,0,-0.81286,tar,P2,NaN
0.60238,0,-1.0828,tar,P2,NaN
0.82969,0,-0.99209,tar,P2,NaN
0.13818,0,-1.861,tar,P2,NaN
0.94564,0,-0.82417,tar,P2,NaN
0.19623,0,0.15026,tar,P2,NaN
0.81644,0,-0.50792,tar,P2,NaN
0.67089,0,0.28089,tar,P2,NaN
1.0056,0,0.34219,tar,P2,NaN
0.30589,0,-0.092633,tar,P2,NaN
0.71221,0,-0.023058,tar,P2,NaN
0.16942,0,-0.4871,tar,P2,NaN
0.56445,0,-0.42781,tar,P2,NaN
0.49805,0,-0.021134,tar,P2,NaN
0.32379,0,0.5495,tar,P2,NaN
0.08468,0,-0.10213,tar,P2,NaN
0.12964,0,1.5908,tar,P2,NaN
0.59107,0,1.2208,tar,P2,NaN
0.48878,0,1.4278,tar,P2,NaN
0.3426,0,0.81404,tar,P2,NaN
0.77078,0,0.80494,tar,P2,NaN
0.16892,0,1.0992,tar,P2,NaN
0.83379,0,1.2789,tar,P2,NaN
0.8858,0,1.522,tar,P2,NaN
0.32425,0,1.2599,tar,P2,NaN
0.65489,0,1.8019,tar,P2,NaN
0.6951,0,1.6035,tar,P2,NaN
-0.72991,0,1.1273,tar,P2,NaN
-0.23029,0,1.1078,tar,P2,NaN
-0.96353,0,0.99095,tar,P2,NaN
-0.91273,0,1.2939,tar,P2,NaN
-0.70135,0,1.5558,tar,P2,NaN
-0.40167,0,1.3769,tar,P2,NaN
-0.74174,0,1.7573,tar,P2,NaN
-0.46135,0,1.1433,tar,P2,NaN
-0.32082,0,1.8218,tar,P2,NaN
-0.21329,0,0.72517,tar,P2,NaN
-0.59003,0,0.80969,tar,P2,NaN
-0.48092,0,0.18234,tar,P2,NaN
-0.13269,0,-0.11355,tar,P2,NaN
-0.60655,0,-0.54506,tar,P2,NaN
-0.26062,0,0.28579,tar,P2,NaN
-0.48847,0,-0.1894,tar,P2,NaN
-0.46441,0,0.41211,tar,P2,NaN
-0.92792,0,0.21321,tar,P2,NaN
-1.0116,0,0.0022699,tar,P2,NaN
-0.12262,0,-0.52818,tar,P2,NaN
-0.93824,0,-0.34192,tar,P2,NaN
-0.76354,0,-0.078021,tar,P2,NaN
-0.55104,0,-1.763,tar,P2,NaN
-0.69438,0,-1.6027,tar,P2,NaN
-0.50386,0,-1.2324,tar,P2,NaN
-0.65992,0,-1.3913,tar,P2,NaN
-0.90781,0,-1.6713,tar,P2,NaN
-0.30704,0,-1.8618,tar,P2,NaN
-0.77181,0,-0.99712,tar,P2,NaN
-0.35594,0,-1.3866,tar,P2,NaN
-0.50048,0,-0.74631,tar,P2,NaN
-0.91748,0,-1.3657,tar,P2,NaN
-0.90888,0,-0.75408,tar,P2,NaN
0.085348,0,-1.0062,tar,P3,NaN
1.0184,0,-1.6816,tar,P3,NaN
0.6768,0,-1.0027,tar,P3,NaN
0.84589,0,-1.1549,tar,P3,NaN
0.70837,0,-1.6081,tar,P3,NaN
0.5926,0,-1.89,tar,P3,NaN
0.38796,0,-0.82363,tar,P3,NaN
0.57598,0,-1.2207,tar,P3,NaN
0.41422,0,-1.4061,tar,P3,NaN
0.14987,0,-1.5466,tar,P3,NaN
0.74209,0,-1.3755,tar,P3,NaN
0.86341,0,-0.50843,tar,P3,NaN
0.86558,0,0.38424,tar,P3,NaN
0.70338,0,-0.11694,tar,P3,NaN
0.47172,0,-0.14909,tar,P3,NaN
0.52702,0,-0.61415,tar,P3,NaN
0.25783,0,0.46115,tar,P3,NaN
0.35879,0,0.16045,tar,P3,NaN
0.57426,0,0.052419,tar,P3,NaN
0.33449,0,-0.50385,tar,P3,NaN
0.093849,0,-0.32881,tar,P3,NaN
0.54746,0,-0.3992,tar,P3,NaN
0.43502,0,1.4872,tar,P3,NaN
0.76376,0,0.84312,tar,P3,NaN
0.73555,0,1.4672,tar,P3,NaN
0.38623,0,1.1729,tar,P3,NaN
0.62742,0,0.59851,tar,P3,NaN
0.25711,0,0.79049,tar,P3,NaN
0.15193,0,1.5184,tar,P3,NaN
0.46093,0,0.72564,tar,P3,NaN
0.96971,0,1.092,tar,P3,NaN
0.62453,0,1.2391,tar,P3,NaN
0.92409,0,1.3163,tar,P3,NaN
-0.42537,0,1.1408,tar,P3,NaN
-0.92519,0,1.1206,tar,P3,NaN
-0.92642,0,0.72437,tar,P3,NaN
-0.12871,0,1.0989,tar,P3,NaN
-0.13752,0,1.3107,tar,P3,NaN
-1.0201,0,1.6664,tar,P3,NaN
-0.30494,0,0.78597,tar,P3,NaN
-0.44837,0,1.5359,tar,P3,NaN
-0.08736,0,1.6826,tar,P3,NaN
-0.75786,0,1.6314,tar,P3,NaN
-0.073433,0,0.79836,tar,P3,NaN
-0.88024,0,0.41698,tar,P3,NaN
-0.62241,0,0.38298,tar,P3,NaN
-0.89906,0,-0.41181,tar,P3,NaN
-0.50731,0,-0.37004,tar,P3,NaN
-0.4558,0,-0.57043,tar,P3,NaN
-0.12407,0,-0.28861,tar,P3,NaN
-0.66416,0,0.081324,tar,P3,NaN
-1.0234,0,-0.63471,tar,P3,NaN
-0.14065,0,-0.057727,tar,P3,NaN
-0.88817,0,0.18051,tar,P3,NaN
-0.38476,0,0.36945,tar,P3,NaN
-0.10818,0,-1.7949,tar,P3,NaN
-0.55728,0,-1.7886,tar,P3,NaN
-0.5788,0,-1.5162,tar,P3,NaN
-0.79392,0,-1.6251,tar,P3,NaN
-0.99886,0,-0.85592,tar,P3,NaN
-0.67624,0,-0.90267,tar,P3,NaN
-0.11452,0,-1.177,tar,P3,NaN
-0.92268,0,-1.4586,tar,P3,NaN
-0.39617,0,-0.93543,tar,P3,NaN
-0.39912,0,-1.61,tar,P3,NaN
-0.25839,0,-1.4422,tar,P3,NaN
