X,Y,Z,Prefab,Rotation,Projector,ID,Filler
-0.78081,0,0.93149,C80,169,P2,2062,NaN
-0.99275,0,1.0004,C80,337,P2,2063,NaN
-1.012,0,1.8785,O,103,P2,3019,NaN
-0.40261,0,1.2186,O,10,P2,3020,NaN
-0.830710000000001,0,1.0863,O,300,P2,3021,NaN
-0.31007,0,0.1756,C80,336,P2,2064,NaN
-0.79583,0,-0.49588,C80,79,P2,2065,NaN
-0.65193,0,0.24564,C80,150,P2,2066,NaN
-0.88231,0,-0.308590000000001,C80,141,P2,2067,NaN
-0.64188,0,-0.4663,C80,229,P2,2068,NaN
-0.27932,0,0.5005,C80,224,P2,2069,NaN
-0.46765,0,-0.42851,C80,142,P2,2070,NaN
-0.076636,0,0.31368,C80,56,P2,2071,NaN
-0.0909599999999999,0,-0.3093,C80,195,P2,2072,NaN
-0.0766259999999999,0,-0.4811,O,2,P2,3022,NaN
-1.0056,0,-0.47305,O,143,P2,3023,NaN
-0.56821,0,0.44096,O,319,P2,3024,NaN
-0.68154,0,-1.6735,C80,286,P2,2073,NaN
-0.97905,0,-1.8265,C80,265,P2,2074,NaN
-0.13465,0,-1.8413,C80,253,P2,2075,NaN
-0.37801,0,-1.2275,C80,317,P2,2076,NaN
-0.1992,0,-0.8755,C80,35,P2,2077,NaN
-0.49819,0,-0.98315,C80,277,P2,2078,NaN
-0.49537,0,-1.5142,C80,45,P2,2079,NaN
-0.8313,0,-1.2254,C80,110,P2,2080,NaN
-0.67552,0,-1.364,C80,218,P2,2081,NaN
-0.36276,0,-1.4342,O,83,P2,3025,NaN
-0.32654,0,-1.6097,O,54,P2,3026,NaN
-0.3547,0,-0.76583,O,351,P2,3027,NaN
0.0996890000000002,0,-1.3654,C80,156,P2,2082,NaN
0.34083,0,-1.5194,C80,215,P2,2083,NaN
0.51798,0,-1.3685,C80,36,P2,2084,NaN
0.65263,0,-1.7358,C80,265,P2,2085,NaN
0.83008,0,-1.2514,C80,192,P2,2086,NaN
0.50518,0,-1.5984,C80,29,P2,2087,NaN
0.35704,0,-1.1346,C80,124,P2,2088,NaN
1.0237,0,-0.8467,C80,21,P2,2089,NaN
0.98088,0,-1.0212,C80,123,P2,2090,NaN
0.87228,0,-1.5691,O,254,P2,3028,NaN
0.78095,0,-1.0453,O,44,P2,3029,NaN
0.19518,0,-1.6342,O,243,P2,3030,NaN
0.0993490000000001,0,-0.33355,C80,285,P2,2091,NaN
0.13662,0,0.37066,C80,187,P2,2092,NaN
0.79898,0,0.52762,C80,73,P2,2093,NaN
0.38527,0,0.56973,C80,163,P2,2094,NaN
0.48048,0,-0.46958,C80,90,P2,2095,NaN
0.54773,0,0.39966,C80,93,P2,2096,NaN
0.84926,0,-0.07857,C80,16,P2,2097,NaN
0.3426,0,0.20393,C80,282,P2,2098,NaN
0.64929,0,0.13878,C80,269,P2,2099,NaN
1.0114,0,-0.0890199999999998,O,284,P2,3031,NaN
0.13509,0,-0.0899929999999999,O,167,P2,3032,NaN
0.73936,0,-0.25481,O,264,P2,3033,NaN
0.98389,0,1.3475,C80,14,P2,2100,NaN
0.68275,0,1.433,C80,254,P2,2101,NaN
0.24596,0,1.5464,C80,337,P2,2102,NaN
0.25563,0,1.3574,C80,232,P2,2103,NaN
0.75836,0,0.9634,C80,316,P2,2104,NaN
0.97727,0,1.8008,C80,106,P2,2105,NaN
0.62269,0,1.1405,C80,113,P2,2106,NaN
0.62937,0,0.82958,C80,146,P2,2107,NaN
0.5116,0,1.7013,C80,15,P2,2108,NaN
0.39548,0,0.79297,O,115,P2,3034,NaN
0.12275,0,0.89642,O,76,P2,3035,NaN
0.75021,0,1.6644,O,196,P2,3036,NaN
-0.59416,0,1.5003,C80,233,P1,2109,NaN
-0.93828,0,1.7973,C80,265,P1,2110,NaN
-0.9392,0,1.2099,C80,269,P1,2111,NaN
-0.0836589999999997,0,1.213,C80,242,P1,2112,NaN
-0.1774,0,1.5666,C80,265,P1,2113,NaN
-0.528340000000001,0,1.1641,C80,280,P1,2114,NaN
-0.36885,0,1.5674,C80,163,P1,2115,NaN
-0.801310000000001,0,0.953429999999999,C80,305,P1,2116,NaN
-0.13472,0,0.93773,C80,288,P1,2117,NaN
-0.38113,0,1.1947,O,326,P1,3037,NaN
-0.80607,0,1.5023,O,289,P1,3038,NaN
-0.568940000000001,0,1.7337,O,93,P1,3039,NaN
-0.75536,0,-0.0435150000000002,C80,310,P1,2118,NaN
-0.32314,0,0.318,C80,225,P1,2119,NaN
-0.66043,0,-0.36842,C80,43,P1,2120,NaN
-0.67259,0,0.55808,C80,308,P1,2121,NaN
-0.81589,0,0.44678,C80,311,P1,2122,NaN
-0.39024,0,-0.31043,C80,205,P1,2123,NaN
-0.13625,0,0.43772,C80,133,P1,2124,NaN
-0.45766,0,0.041549,C80,345,P1,2125,NaN
-0.5377,0,-0.18163,C80,208,P1,2126,NaN
-0.12895,0,0.22973,O,146,P1,3040,NaN
-0.59212,0,0.42238,O,282,P1,3041,NaN
-0.93492,0,0.20061,O,41,P1,3042,NaN
-0.49577,0,-0.66038,C80,59,P1,2127,NaN
-0.1987,0,-1.2026,C80,253,P1,2128,NaN
-0.89307,0,-1.2061,C80,166,P1,2129,NaN
-0.21938,0,-0.81997,C80,60,P1,2130,NaN
-0.70463,0,-0.66611,C80,15,P1,2131,NaN
-0.34946,0,-0.61795,C80,133,P1,2132,NaN
-0.80405,0,-1.6935,C80,21,P1,2133,NaN
-0.72483,0,-0.87139,C80,188,P1,2134,NaN
-0.933809999999999,0,-1.562,C80,354,P1,2135,NaN
-0.53686,0,-0.98926,O,111,P1,3043,NaN
-0.74596,0,-1.3621,O,85,P1,3044,NaN
-0.4197,0,-1.116,O,27,P1,3045,NaN
0.95684,0,-0.91258,C80,184,P1,2136,NaN
0.87092,0,-1.0976,C80,79,P1,2137,NaN
0.14624,0,-1.046,C80,342,P1,2138,NaN
0.076684,0,-0.70052,C80,58,P1,2139,NaN
0.72938,0,-0.70558,C80,92,P1,2140,NaN
0.4517,0,-1.4813,C80,110,P1,2141,NaN
0.2312,0,-0.72068,C80,191,P1,2142,NaN
0.82046,0,-1.691,C80,101,P1,2143,NaN
0.992550000000001,0,-1.392,C80,25,P1,2144,NaN
0.38741,0,-1.2909,O,208,P1,3046,NaN
1.0268,0,-0.63889,O,271,P1,3047,NaN
0.51958,0,-0.90782,O,229,P1,3048,NaN
0.48509,0,0.0749790000000001,C80,24,P1,2145,NaN
0.63312,0,0.28801,C80,15,P1,2146,NaN
0.085435,0,0.19644,C80,205,P1,2147,NaN
0.64932,0,0.59799,C80,176,P1,2148,NaN
0.45958,0,-0.22803,C80,271,P1,2149,NaN
0.57501,0,-0.10777,C80,294,P1,2150,NaN
0.11711,0,0.50396,C80,289,P1,2151,NaN
0.61006,0,-0.33084,C80,196,P1,2152,NaN
0.26695,0,0.24904,C80,11,P1,2153,NaN
0.15302,0,-0.22637,O,273,P1,3049,NaN
0.25809,0,0.062556,O,328,P1,3050,NaN
0.82955,0,-0.42578,O,162,P1,3051,NaN
0.81348,0,1.3369,C80,151,P1,2154,NaN
0.0717629999999996,0,1.2843,C80,224,P1,2155,NaN
0.11351,0,1.7745,C80,34,P1,2156,NaN
0.85121,0,1.7835,C80,310,P1,2157,NaN
0.90696,0,1.195,C80,79,P1,2158,NaN
0.39714,0,1.8314,C80,9,P1,2159,NaN
0.12049,0,1.1272,C80,274,P1,2160,NaN
0.36481,0,1.4926,C80,358,P1,2161,NaN
0.28575,0,1.2451,C80,129,P1,2162,NaN
0.66887,0,1.2566,O,81,P1,3052,NaN
0.81329,0,0.96517,O,252,P1,3053,NaN
0.32639,0,0.84972,O,237,P1,3054,NaN
