X,Y,Z,Prefab,Projector,Filler
-0.64894,0,0.24653,tar,P2,NaN
-0.61589,0,0.0369649999999997,tar,P2,NaN
-0.091196,0,0.17727,tar,P2,NaN
-0.21574,0,-0.33022,tar,P2,NaN
-0.98665,0,0.0915389999999998,tar,P2,NaN
-0.33248,0,0.36019,tar,P2,NaN
-0.57318,0,0.49878,tar,P2,NaN
-0.48747,0,-0.18716,tar,P2,NaN
-0.19269,0,-0.57573,tar,P2,NaN
-0.14994,0,0.5102,tar,P2,NaN
-0.1064,0,-1.3996,tar,P2,NaN
-0.45319,0,-0.8401,tar,P2,NaN
-0.94723,0,-1.1674,tar,P2,NaN
-0.59004,0,-1.1401,tar,P2,NaN
-0.99576,0,-1.7075,tar,P2,NaN
-0.20415,0,-1.5897,tar,P2,NaN
-0.8296,0,-0.72533,tar,P2,NaN
-0.29179,0,-1.3162,tar,P2,NaN
-0.69472,0,-1.5362,tar,P2,NaN
-0.40387,0,-1.7271,tar,P2,NaN
-0.35202,0,-1.1035,tar,P2,NaN
-0.17498,0,-0.90008,tar,P2,NaN
-0.79573,0,-0.95482,tar,P2,NaN
-0.74899,0,-1.2643,tar,P2,NaN
0.67897,0,-1.2892,tar,P2,NaN
0.40269,0,-1.432,tar,P2,NaN
0.49364,0,-0.96822,tar,P2,NaN
0.1816,0,-1.8293,tar,P2,NaN
0.42347,0,-1.8467,tar,P2,NaN
0.70856,0,-0.72789,tar,P2,NaN
0.12734,0,-1.2397,tar,P2,NaN
0.23573,0,-0.85977,tar,P2,NaN
0.98624,0,-1.3952,tar,P2,NaN
0.98003,0,-1.7623,tar,P2,NaN
0.92396,0,-0.77768,tar,P2,NaN
0.67015,0,-1.6983,tar,P2,NaN
0.74381,0,-1.5107,tar,P2,NaN
0.38991,0,-1.1407,tar,P2,NaN
0.91118,0,0.17598,tar,P2,NaN
0.1057,0,-0.054197,tar,P2,NaN
0.98966,0,0.36587,tar,P2,NaN
0.65009,0,0.0630550000000001,tar,P2,NaN
0.38742,0,-0.5454,tar,P2,NaN
0.92473,0,-0.267,tar,P2,NaN
0.62357,0,-0.19968,tar,P2,NaN
0.077889,0,0.21016,tar,P2,NaN
0.6605,0,-0.41314,tar,P2,NaN
0.77798,0,0.48988,tar,P2,NaN
0.41239,0,0.15911,tar,P2,NaN
0.30866,0,-0.19444,tar,P2,NaN
0.37844,0,0.49668,tar,P2,NaN
1.0185,0,-0.44942,tar,P2,NaN
0.97871,0,1.5903,tar,P2,NaN
0.67117,0,1.4719,tar,P2,NaN
0.6062,0,1.0678,tar,P2,NaN
0.8347,0,0.86028,tar,P2,NaN
0.80414,0,1.757,tar,P2,NaN
0.40407,0,1.2594,tar,P2,NaN
0.15506,0,1.0445,tar,P2,NaN
0.46838,0,1.7539,tar,P2,NaN
0.95595,0,1.2325,tar,P2,NaN
0.38262,0,0.90441,tar,P2,NaN
0.27571,0,1.4868,tar,P2,NaN
0.53575,0,0.7588,tar,P2,NaN
0.16437,0,1.7223,tar,P2,NaN
1.023,0,0.73873,tar,P2,NaN
-0.932809999999999,0,1.3772,tar,P1,NaN
-0.90484,0,1.1086,tar,P1,NaN
-0.16104,0,1.4647,tar,P1,NaN
-0.56351,0,1.8899,tar,P1,NaN
-0.38929,0,1.0548,tar,P1,NaN
-0.48843,0,0.85645,tar,P1,NaN
-0.966749999999999,0,1.6289,tar,P1,NaN
-0.786679999999999,0,1.7737,tar,P1,NaN
-0.4263,0,1.5384,tar,P1,NaN
-0.23404,0,1.2263,tar,P1,NaN
-0.304989999999999,0,1.8216,tar,P1,NaN
-0.727340000000001,0,1.3456,tar,P1,NaN
-0.0849929999999999,0,0.92527,tar,P1,NaN
-0.573850000000001,0,1.1685,tar,P1,NaN
-0.54182,0,-0.10706,tar,P1,NaN
-0.57316,0,0.34499,tar,P1,NaN
-0.79285,0,-0.37835,tar,P1,NaN
-0.92666,0,0.10355,tar,P1,NaN
-0.50685,0,-0.36914,tar,P1,NaN
-0.29556,0,0.3741,tar,P1,NaN
-0.21822,0,-0.11482,tar,P1,NaN
-0.22412,0,0.16384,tar,P1,NaN
-1.0064,0,-0.18069,tar,P1,NaN
-0.0906029999999999,0,-0.41093,tar,P1,NaN
-0.77216,0,-0.0830220000000001,tar,P1,NaN
-0.22984,0,0.60376,tar,P1,NaN
-0.48664,0,0.55675,tar,P1,NaN
-1.0042,0,0.647,tar,P1,NaN
-0.49659,0,-1.0026,tar,P1,NaN
-0.26701,0,-1.0828,tar,P1,NaN
-0.73356,0,-1.1269,tar,P1,NaN
-0.89598,0,-0.8563,tar,P1,NaN
-0.373699999999999,0,-1.6555,tar,P1,NaN
-0.92268,0,-1.6899,tar,P1,NaN
-0.68884,0,-1.5226,tar,P1,NaN
-0.11549,0,-1.5372,tar,P1,NaN
-1.0227,0,-1.2629,tar,P1,NaN
-0.17193,0,-0.88575,tar,P1,NaN
-0.48839,0,-1.395,tar,P1,NaN
-0.8245,0,-1.3445,tar,P1,NaN
-0.0877549999999999,0,-1.2859,tar,P1,NaN
-0.15494,0,-0.64199,tar,P1,NaN
0.77762,0,-1.7133,tar,P1,NaN
0.32128,0,-0.64615,tar,P1,NaN
0.29762,0,-0.99525,tar,P1,NaN
1.0028,0,-1.4799,tar,P1,NaN
0.153,0,-1.5016,tar,P1,NaN
0.48468,0,-1.6225,tar,P1,NaN
0.62727,0,-1.4818,tar,P1,NaN
0.0746840000000002,0,-1.3075,tar,P1,NaN
0.67588,0,-0.7578,tar,P1,NaN
0.88886,0,-1.2926,tar,P1,NaN
0.11076,0,-0.71796,tar,P1,NaN
1.0058,0,-0.69659,tar,P1,NaN
0.89642,0,-1.0545,tar,P1,NaN
0.41111,0,-1.3027,tar,P1,NaN
0.98403,0,-0.025282,tar,P1,NaN
0.10269,0,-0.099068,tar,P1,NaN
0.6304,0,-0.37755,tar,P1,NaN
0.91084,0,0.30046,tar,P1,NaN
0.72505,0,-0.17965,tar,P1,NaN
0.32948,0,0.62975,tar,P1,NaN
0.5361,0,-0.10579,tar,P1,NaN
0.22338,0,0.17545,tar,P1,NaN
0.57631,0,0.36875,tar,P1,NaN
0.10708,0,0.54784,tar,P1,NaN
0.44402,0,0.14038,tar,P1,NaN
0.96975,0,-0.44421,tar,P1,NaN
0.71217,0,0.0503420000000001,tar,P1,NaN
0.94595,0,0.5906,tar,P1,NaN
0.32763,0,1.4619,tar,P1,NaN
0.63809,0,0.97196,tar,P1,NaN
0.34,0,1.6784,tar,P1,NaN
0.66208,0,1.1969,tar,P1,NaN
0.86927,0,1.5227,tar,P1,NaN
0.12142,0,1.2389,tar,P1,NaN
0.83005,0,1.0702,tar,P1,NaN
0.35335,0,1.2328,tar,P1,NaN
0.37415,0,0.95196,tar,P1,NaN
0.12915,0,1.7857,tar,P1,NaN
0.873979999999999,0,1.9152,tar,P1,NaN
0.52669,0,1.6012,tar,P1,NaN
0.596599999999999,0,1.807,tar,P1,NaN
0.41822,0,1.9098,tar,P1,NaN
